Site	Biogeographic_realm	Disturbance	Activity	Time	Cover_5	LPS_5	MPS_5	Iso_5	Ratio_5	Plants	Invertebrates	Birds	Herpetofauna	Mammals	Cover	Density	Biomass	Height	Litter	Metric	abRR
64	Neotropic	selectively_logged	passive	4	97.5	7.944478677	7.944478677	5.281	0.477	1	0	0	0	0	0	0	0	0	0	richness	0.071
64	Neotropic	selectively_logged	passive	10	97.5	7.944478677	7.944478677	5.281	0.477	1	0	0	0	0	0	0	0	0	0	richness	0.0033
64	Neotropic	selectively_logged	passive	4	97.5	7.944478677	7.944478677	5.281	0.477	1	0	0	0	0	0	0	0	0	0	richness	0.0311
64	Neotropic	selectively_logged	passive	10	97.5	7.944478677	7.944478677	5.281	0.477	0	0	0	0	0	0	1	0	0	0	structure	0.0411
64	Neotropic	selectively_logged	passive	4	97.5	7.944478677	7.944478677	5.281	0.477	0	0	0	0	0	0	1	0	0	0	structure	0.2055
64	Neotropic	selectively_logged	passive	10	97.5	7.944478677	7.944478677	5.281	0.477	1	0	0	0	0	0	0	0	0	0	richness	0.1495
67	Neotropic	secondary	passive	18	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	abundance	0.2673
67	Neotropic	secondary	passive	18	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	diversity	0.4069
67	Neotropic	secondary	passive	18	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	richness	0.0701
67	Neotropic	secondary	passive	18	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	abundance	0.1655
67	Neotropic	secondary	passive	5	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	richness	0.0522
67	Neotropic	secondary	passive	10	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	richness	0.0886
67	Neotropic	secondary	passive	17	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	richness	0.0171
67	Neotropic	secondary	passive	5	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	abundance	0.2261
67	Neotropic	secondary	passive	10	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	abundance	0.0362
67	Neotropic	secondary	passive	17	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	abundance	0.0152
67	Neotropic	secondary	passive	5	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	diversity	0.007
67	Neotropic	secondary	passive	10	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	diversity	0.1048
67	Neotropic	secondary	passive	17	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	diversity	0.0275
67	Neotropic	secondary	passive	5	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	similarity	0.0067
67	Neotropic	secondary	passive	10	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	similarity	0.0034
67	Neotropic	secondary	passive	17	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	similarity	0.0067
67	Neotropic	secondary	passive	5	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	similarity	0.7045
67	Neotropic	secondary	passive	10	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	similarity	0.4207
67	Neotropic	secondary	passive	17	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	similarity	0.0114
67	Neotropic	secondary	passive	5	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	similarity	0.0239
67	Neotropic	secondary	passive	10	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	similarity	0.0484
67	Neotropic	secondary	passive	17	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	similarity	0.0348
67	Neotropic	secondary	passive	4	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	richness	1.2993
67	Neotropic	secondary	passive	4	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	abundance	0.6555
67	Neotropic	secondary	passive	4	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	diversity	1.442
67	Neotropic	secondary	passive	1.5	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	richness	0.7503
67	Neotropic	secondary	passive	11.5	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	richness	0.0426
67	Neotropic	secondary	passive	1.5	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	similarity	1.1958
67	Neotropic	secondary	passive	11.5	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	similarity	0.2317
67	Neotropic	secondary	passive	1.5	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	similarity	1.1206
67	Neotropic	secondary	passive	11.5	96.25	7.977719611	7.977719611	5.536	0.484	0	1	0	0	0	0	0	0	0	0	similarity	0.2076
68	Indo-Malay	secondary	active_plantation	2	32.5	7.079177251	7.04138869	1.956	1.55	0	0	1	0	0	0	0	0	0	0	abundance	1.1194
69	Neotropic	secondary	passive	4.5	48.75	7.681237243	7.681237243	3.578	0.917	0	0	1	0	0	0	0	0	0	0	abundance	0.2122
69	Neotropic	secondary	passive	11	48.75	7.681237243	7.681237243	3.578	0.917	0	0	1	0	0	0	0	0	0	0	abundance	0.1323
69	Neotropic	secondary	passive	22.5	48.75	7.681237243	7.681237243	3.578	0.917	0	0	1	0	0	0	0	0	0	0	abundance	0.4055
69	Neotropic	secondary	passive	4.5	48.75	7.681237243	7.681237243	3.578	0.917	0	0	1	0	0	0	0	0	0	0	richness	0.2315
69	Neotropic	secondary	passive	11	48.75	7.681237243	7.681237243	3.578	0.917	0	0	1	0	0	0	0	0	0	0	richness	0.0575
69	Neotropic	secondary	passive	22.5	48.75	7.681237243	7.681237243	3.578	0.917	0	0	1	0	0	0	0	0	0	0	richness	0.32
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	0	1	0	0	0	0	0	0	0	abundance	0.0449
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	0	1	0	0	0	0	0	0	0	richness	0.3021
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	0	1	0	0	0	0	0	0	0	abundance	0.257
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	1	0	0	0	0	0	0	0	0	abundance	0.2442
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	1	0	0	0	0	0	0	0	0	abundance	1.3218
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	1	0	0	0	0	0	0	0	0	abundance	1.0986
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	1	0	0	0	0	0	0	0	0	abundance	0.5108
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	1	0	0	0	0	0	0	0	0	abundance	0.881
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	1	0	0	0	0	0	0	0	0	abundance	0.3697
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	1	0	0	0	0	0	0	0	0	abundance	0.3216
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	1	0	0	0	0	0	0	0	0	abundance	0.0755
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	1	0	0	0	0	0	0	0	0	abundance	2.3026
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	1	0	0	0	0	0	0	0	0	abundance	1.6094
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	1	0	0	0	0	0	0	0	0	abundance	0.3841
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	1	0	0	0	0	0	0	0	0	abundance	0.6539
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	1	0	0	0	0	0	0	0	0	0	abundance	2.0614
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	0	0	0	0	1	0	0	0	0	structure	0.4888
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	1	0	0	0	0	0	0	0	0	0	abundance	0.3167
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	0	0	0	0	0	0	1	0	0	structure	0.6061
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	0	0	0	0	0	0	0	1	0	structure	0.619
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	0	0	0	0	0	1	0	0	0	structure	0.4463
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	1	0	0	0	0	0	0	0	0	0	richness	0.752
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	0	1	0	0	0	0	0	0	0	abundance	0.6629
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	0	1	0	0	0	0	0	0	0	abundance	0.2889
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	0	1	0	0	0	0	0	0	0	abundance	0.0976
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	0	1	0	0	0	0	0	0	0	abundance	0.6672
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	0	1	0	0	0	0	0	0	0	abundance	0.9163
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	0	1	0	0	0	0	0	0	0	abundance	0.6286
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	0	1	0	0	0	0	0	0	0	abundance	0.7538
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	0	1	0	0	0	0	0	0	0	abundance	0.2231
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	0	1	0	0	0	0	0	0	0	abundance	0.1112
70	Neotropic	secondary	passive	45	63.75	7.643448682	7.423241879	3.953	1.434	0	0	1	0	0	0	0	0	0	0	abundance	0.0465
71	Neotropic	secondary	passive	11	62.5	7.778147256	7.498306559	4.354	1.833	1	0	0	0	0	0	0	0	0	0	richness	0.4425
71	Neotropic	secondary	active_plantation	9.5	62.5	7.778147256	7.498306559	4.354	1.833	1	0	0	0	0	0	0	0	0	0	richness	0.7319
72	Australasia	secondary	active_plantation	4.5	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	0	structure	1.5219
72	Australasia	secondary	active_plantation	4.5	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	0	structure	1.0684
72	Australasia	secondary	active_plantation	4.5	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	0	structure	0.1236
72	Australasia	secondary	active_plantation	4.5	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	abundance	0.5476
72	Australasia	secondary	active_plantation	4.5	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	others	1.443
72	Australasia	secondary	active_plantation	4.5	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	1	structure	1.3643
72	Australasia	secondary	active_plantation	4.5	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.449
72	Australasia	secondary	active_plantation	4.5	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.2007
72	Australasia	secondary	active_plantation	4.5	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.4618
72	Australasia	secondary	active_plantation	4.5	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.1616
72	Australasia	secondary	active_plantation	4.5	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	1.3269
72	Australasia	secondary	active_plantation	4.5	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	1	0	0	structure	0.0366
72	Australasia	secondary	active_plantation	4.5	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	0	0	0	structure	1.3698
72	Australasia	secondary	active_plantation	4.5	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	abundance	1.3197
72	Australasia	secondary	active_plantation	4.5	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	abundance	0.5018
72	Australasia	secondary	active_plantation	4.5	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	abundance	0.8582
73	Indo-Malay	selectively_logged	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	similarity	#N?M!
73	Indo-Malay	selectively_logged	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	similarity	3.9633
73	Indo-Malay	selectively_logged	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	similarity	#N?M!
73	Indo-Malay	selectively_logged	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	0	0	0	0	0	0	0	1	0	0	structure	0.5203
73	Indo-Malay	selectively_logged	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	0	0	0	0	0	1	0	0	0	0	structure	0.0976
73	Indo-Malay	selectively_logged	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	abundance	0.2509
73	Indo-Malay	selectively_logged	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	abundance	0.1691
73	Indo-Malay	selectively_logged	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	0	0	0	0	0	0	1	0	0	0	structure	0.0854
73	Indo-Malay	selectively_logged	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	richness	0.0982
73	Indo-Malay	selectively_logged	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	richness	0.1958
73	Indo-Malay	selectively_logged	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	richness	0.0085
73	Indo-Malay	selectively_logged	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	richness	0.114
73	Indo-Malay	selectively_logged	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	richness	0.1443
73	Indo-Malay	selectively_logged	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	richness	0.2297
73	Indo-Malay	selectively_logged	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	richness	0.2961
73	Indo-Malay	secondary	passive	5	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	richness	1.7202
73	Indo-Malay	secondary	passive	5	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	richness	1.3066
73	Indo-Malay	secondary	passive	5	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	richness	1.8031
73	Indo-Malay	secondary	passive	5	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	richness	0.8895
73	Indo-Malay	secondary	passive	5	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	abundance	0.2545
73	Indo-Malay	secondary	passive	5	66.25	7.763423999	7.484295845	3.943	2.063	0	0	0	0	0	0	0	1	0	0	structure	1.1119
73	Indo-Malay	secondary	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	richness	1.0636
73	Indo-Malay	secondary	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	richness	0.5266
73	Indo-Malay	secondary	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	richness	0.0152
73	Indo-Malay	secondary	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	0	0	1	0	0	0	0	0	0	0	richness	0.2391
73	Indo-Malay	secondary	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	0	0	1	0	0	0	0	0	0	0	richness	0.785
73	Indo-Malay	secondary	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	0	0	1	0	0	0	0	0	0	0	richness	0.6292
73	Indo-Malay	secondary	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	0	0	1	0	0	0	0	0	0	0	richness	0.2678
73	Indo-Malay	secondary	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	richness	0.0322
73	Indo-Malay	secondary	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	richness	0.5504
73	Indo-Malay	secondary	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	richness	0.2564
73	Indo-Malay	secondary	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	richness	0.7172
73	Indo-Malay	secondary	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	richness	0.4373
73	Indo-Malay	secondary	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	richness	0.6074
73	Indo-Malay	secondary	passive	NA	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	richness	0.3633
73	Indo-Malay	secondary	passive	5.5	66.25	7.763423999	7.484295845	3.943	2.063	0	0	1	0	0	0	0	0	0	0	abundance	0.5055
73	Indo-Malay	secondary	passive	5.5	66.25	7.763423999	7.484295845	3.943	2.063	0	0	1	0	0	0	0	0	0	0	richness	0.3546
73	Indo-Malay	secondary	passive	5.5	66.25	7.763423999	7.484295845	3.943	2.063	0	0	1	0	0	0	0	0	0	0	richness	0.8313
73	Indo-Malay	secondary	passive	5.5	66.25	7.763423999	7.484295845	3.943	2.063	0	0	1	0	0	0	0	0	0	0	richness	0.462
73	Indo-Malay	secondary	passive	5.5	66.25	7.763423999	7.484295845	3.943	2.063	0	0	1	0	0	0	0	0	0	0	richness	0.0014
73	Indo-Malay	secondary	passive	5.5	66.25	7.763423999	7.484295845	3.943	2.063	0	0	1	0	0	0	0	0	0	0	richness	0.4113
73	Indo-Malay	secondary	passive	5.5	66.25	7.763423999	7.484295845	3.943	2.063	0	0	1	0	0	0	0	0	0	0	richness	0.6804
73	Indo-Malay	secondary	passive	5.5	66.25	7.763423999	7.484295845	3.943	2.063	0	0	1	0	0	0	0	0	0	0	richness	0.4854
73	Indo-Malay	secondary	passive	5.5	66.25	7.763423999	7.484295845	3.943	2.063	0	0	1	0	0	0	0	0	0	0	richness	0.112
73	Indo-Malay	secondary	passive	5.5	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	richness	0.2412
73	Indo-Malay	secondary	passive	5.5	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	abundance	0.8951
73	Indo-Malay	secondary	passive	5.5	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	diversity	0.1562
73	Indo-Malay	secondary	passive	5.5	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	abundance	1.2218
73	Indo-Malay	secondary	passive	5.5	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	abundance	4.6821
73	Indo-Malay	secondary	passive	5.5	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	abundance	1.2854
73	Indo-Malay	secondary	passive	5.5	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	abundance	1.248
73	Indo-Malay	secondary	passive	5.5	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	abundance	0.6931
73	Indo-Malay	secondary	passive	5.5	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	abundance	1.0833
73	Indo-Malay	secondary	passive	5.5	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	abundance	0.8951
73	Indo-Malay	secondary	passive	5.5	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	richness	0.3567
73	Indo-Malay	secondary	passive	5	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	richness	0.1054
73	Indo-Malay	secondary	passive	15	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	richness	0.2231
73	Indo-Malay	secondary	passive	30	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	richness	0.1398
73	Indo-Malay	secondary	passive	5	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	abundance	0.7012
73	Indo-Malay	secondary	passive	15	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	abundance	1.1094
73	Indo-Malay	secondary	passive	30	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	abundance	1.1475
73	Indo-Malay	secondary	passive	5	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	diversity	0.3396
73	Indo-Malay	secondary	passive	15	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	diversity	0.0296
73	Indo-Malay	secondary	passive	30	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	diversity	0.1441
73	Indo-Malay	secondary	passive	5	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	richness	0.4543
73	Indo-Malay	secondary	passive	15	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	richness	0.1787
73	Indo-Malay	secondary	passive	30	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	richness	0.3218
73	Indo-Malay	secondary	passive	5	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	richness	0.677
73	Indo-Malay	secondary	passive	15	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	richness	0.3305
73	Indo-Malay	secondary	passive	30	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	richness	0.3883
73	Indo-Malay	secondary	passive	5	66.25	7.763423999	7.484295845	3.943	2.063	0	0	0	0	0	1	0	0	0	0	structure	0.2539
73	Indo-Malay	secondary	passive	15	66.25	7.763423999	7.484295845	3.943	2.063	0	0	0	0	0	1	0	0	0	0	structure	0.1507
73	Indo-Malay	secondary	passive	30	66.25	7.763423999	7.484295845	3.943	2.063	0	0	0	0	0	1	0	0	0	0	structure	0.0589
73	Indo-Malay	secondary	passive	5	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	richness	0.0961
73	Indo-Malay	secondary	passive	15	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	richness	0.4448
73	Indo-Malay	secondary	passive	30	66.25	7.763423999	7.484295845	3.943	2.063	1	0	0	0	0	0	0	0	0	0	richness	0.6647
73	Indo-Malay	secondary	passive	5	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	richness	0.8682
73	Indo-Malay	secondary	passive	15	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	richness	0.4459
73	Indo-Malay	secondary	passive	30	66.25	7.763423999	7.484295845	3.943	2.063	0	1	0	0	0	0	0	0	0	0	richness	0.4747
74	Indo-Malay	secondary	active_plantation	41.5	70	7.724271875	7.724271875	3.443	1.057	1	0	0	0	0	0	0	0	0	0	richness	0.2189
74	Indo-Malay	secondary	active_plantation	12	70	7.724271875	7.724271875	3.443	1.057	1	0	0	0	0	0	0	0	0	0	richness	0.2358
74	Indo-Malay	secondary	active_plantation	41.5	70	7.724271875	7.724271875	3.443	1.057	1	0	0	0	0	0	0	0	0	0	richness	0.4806
74	Indo-Malay	secondary	active_plantation	12	70	7.724271875	7.724271875	3.443	1.057	1	0	0	0	0	0	0	0	0	0	richness	1.1527
75	Indo-Malay	selectively_logged	passive	27	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	0	structure	0.36
75	Indo-Malay	selectively_logged	passive	17	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	0	0	0	structure	0.55
75	Indo-Malay	selectively_logged	passive	27	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	abundance	0.2051
75	Indo-Malay	selectively_logged	passive	17	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	abundance	0.2837
75	Indo-Malay	selectively_logged	passive	27	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	abundance	0.0565
75	Indo-Malay	selectively_logged	passive	17	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	abundance	0.1101
75	Indo-Malay	secondary	passive	1	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	diversity	0.268
75	Indo-Malay	secondary	passive	1	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	abundance	0.5864
75	Indo-Malay	secondary	passive	1	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	richness	0.3423
77	Neotropic	secondary	passive	3	76.25	7.869227725	7.869227725	4.874	0.811	0	0	1	0	0	0	0	0	0	0	abundance	0.1417
77	Neotropic	secondary	passive	12	76.25	7.869227725	7.869227725	4.874	0.811	0	0	1	0	0	0	0	0	0	0	abundance	0.0814
77	Neotropic	secondary	passive	3	76.25	7.869227725	7.869227725	4.874	0.811	0	0	1	0	0	0	0	0	0	0	abundance	0.11
77	Neotropic	secondary	passive	12	76.25	7.869227725	7.869227725	4.874	0.811	0	0	1	0	0	0	0	0	0	0	abundance	0.0308
77	Neotropic	secondary	passive	3	76.25	7.869227725	7.869227725	4.874	0.811	0	0	1	0	0	0	0	0	0	0	richness	0.1431
77	Neotropic	secondary	passive	3	76.25	7.869227725	7.869227725	4.874	0.811	0	0	1	0	0	0	0	0	0	0	abundance	0.1193
77	Neotropic	secondary	passive	3	76.25	7.869227725	7.869227725	4.874	0.811	0	0	1	0	0	0	0	0	0	0	diversity	0.2459
77	Neotropic	secondary	passive	12	76.25	7.869227725	7.869227725	4.874	0.811	0	0	1	0	0	0	0	0	0	0	richness	0.1919
77	Neotropic	secondary	passive	12	76.25	7.869227725	7.869227725	4.874	0.811	0	0	1	0	0	0	0	0	0	0	abundance	0.3424
77	Neotropic	secondary	passive	12	76.25	7.869227725	7.869227725	4.874	0.811	0	0	1	0	0	0	0	0	0	0	diversity	0.3711
78	Indo-Malay	secondary	passive	7	53.75	7.491357699	7.278749606	2.536	1.438	0	1	0	0	0	0	0	0	0	0	richness	0.029
